formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C8H11ClNO2	[M - H]-	C8H10ClNO2-	Alkaloids	0.920	Tyrosine alkaloids	0.093	Phenylethylamines	0.104	Benzenoids	0.785	Phenols	0.823	Aminophenols	0.730			Aminophenols	0.730	Organic compounds; Halobenzenes; Alcohols and polyols; Phenols; Aminophenols; Organohalogen compounds; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Halophenols; Benzenoids; Amines; Secondary amines; Aryl halides; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	187.040	226	3.770	731530945792652853	731530864523815307	731530864523815307_UNKNOWN_M187T225_NEG	
1	C9H12O3	[M - H]-	C9H11O3-	Terpenoids	0.596	Apocarotenoids	0.097	Simple cyclic polyketides	0.053	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.982	Ketones	0.941	Cyclic ketones	0.757	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	167.071	230	3.830	731530920329031378	731530862753818823	731530862753818823_UNKNOWN_M167T231_NEG	
1	C20H27NO5	[M - H]-	C20H26NO5-	Polyketides	0.912	Macrolides	0.527	Depsipeptides	0.605	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.535	Amino acids and derivatives	0.524	Amino acids and derivatives	0.524	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Ketones; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.185	230	3.831	731530940314891203	731530869372431275	731530869372431275_UNKNOWN_M360T302_NEG	
1	C20H27NO5	[M - H]-	C20H26NO5-	Polyketides	0.912	Macrolides	0.527	Depsipeptides	0.605	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.535	Amino acids and derivatives	0.524	Amino acids and derivatives	0.524	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Ketones; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.185	230	3.831	731530948552505261	731530869343071143	731530869343071143_UNKNOWN_M360T217_NEG	
1	C7H18N3O3S	[M - H]-	C7H17N3O3S-	Amino acids and Peptides	0.339	Ornithine alkaloids	0.612	Polyamines	0.745	Organic acids and derivatives	0.994	Organic sulfonic acids and derivatives	0.829	Organosulfonic acids and derivatives	0.820			Organosulfonic acids and derivatives	0.820	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.101	230	3.833	731530933851468249	731530866637744747	731530866637744747_UNKNOWN_M223T348_NEG	
1	C7H18N3O3S	[M - H]-	C7H17N3O3S-	Amino acids and Peptides	0.339	Ornithine alkaloids	0.612	Polyamines	0.745	Organic acids and derivatives	0.994	Organic sulfonic acids and derivatives	0.829	Organosulfonic acids and derivatives	0.820			Organosulfonic acids and derivatives	0.820	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.101	230	3.833	731530944467252612	731530866599996007	731530866599996007_UNKNOWN_M223T228_NEG	
1	C4H13FO3Si2	[M - H]-	C4H12FO3Si2-	Fatty acids	0.927	Fatty Acids and Conjugates	0.496	Halogenated fatty acids	0.776	Organic oxygen compounds	0.974	Organooxygen compounds	0.968	Alcohols and polyols	0.595			Alcohols and polyols	0.595	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.030	234	3.906	731530922707201915	731530864314100083	731530864314100083_UNKNOWN_M183T212_NEG	
1	C4H13FO3Si2	[M - H]-	C4H12FO3Si2-	Fatty acids	0.927	Fatty Acids and Conjugates	0.496	Halogenated fatty acids	0.776	Organic oxygen compounds	0.974	Organooxygen compounds	0.968	Alcohols and polyols	0.595			Alcohols and polyols	0.595	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.030	234	3.906	731530923118243723	731530864276351343	731530864276351343_UNKNOWN_M183T374_NEG	
1	C6H9FO5	[M - H]-	C6H8FO5-	Fatty acids	0.942	Fatty Acids and Conjugates	0.966	Halogenated fatty acids	0.358	Organic acids and derivatives	1.000	Keto acids and derivatives	0.993	Gamma-keto acids and derivatives	0.586			Gamma-keto acids and derivatives	0.586	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Keto acids and derivatives; Halogenated fatty acids; Alkyl fluorides; Alpha-keto acids and derivatives; Beta-keto acids and derivatives; Gamma-keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Short-chain keto acids and derivatives; Organofluorides; Alpha-halocarboxylic acids and derivatives; Carbonyl compounds; Alkyl halides; Alpha-hydroxy ketones; Alpha-halocarboxylic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Alpha-haloketones; Chemical entities	179.035	234	3.908	731530920115121858	731530863655594283	731530863655594283_UNKNOWN_M179T248_NEG	
2	C9H8O4	[M - H]-	C9H7O4-	Shikimates and Phenylpropanoids	0.851	Phenylpropanoids (C6-C3)	0.333	Simple phenolic acids	0.356	Benzenoids	0.986	Benzene and substituted derivatives	0.822					Benzene and substituted derivatives	0.822	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.035	234	3.908	731530920115121859	731530863655594283	731530863655594283_UNKNOWN_M179T248_NEG	
1	C14H13N5O5S	[M - H]-	C14H12N5O5S-	Amino acids and Peptides	0.286	Guanidine alkaloids	0.082	Tricyclic guanidine alkaloids	0.137	Organic acids and derivatives	0.994	Organic sulfonic acids and derivatives	0.945	Organosulfonic acids and derivatives	0.940	Alkanesulfonic acids and derivatives	0.941	Alkanesulfonic acids	0.938	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Hydrazines and derivatives; Ketones; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Cyclic ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	362.054	235	3.909	731530939748660099	731530869460511671	731530869460511671_UNKNOWN_M362T277_NEG	
1	C5H6FNO3	[M - H]-	C5H5FNO3-	Amino acids and Peptides	0.820	Small peptides	0.873	Aminoacids	0.941	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.876	Amino acids and derivatives	0.875	Alpha amino acids and derivatives	0.690	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	146.025	235	3.909	731530934765826557	731530861139011599	731530861139011599_UNKNOWN_M146T205_NEG	
2	C8H5NO2	[M - H]-	C8H4NO2-	Alkaloids	0.974	Pseudoalkaloids (transamidation)	0.126	Simple oxindole alkaloids	0.066	Organoheterocyclic compounds	0.995	Isoindoles and derivatives	0.930	Isoindolines	0.949	Isoindolones	0.934	Phthalimides	0.769	Organic compounds; Organoheterocyclic compounds; Isoindoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid imides; N-substituted carboxylic acid imides; Isoindoles and derivatives; Isoindolones; Carbonyl compounds; Benzenoids; Isoindolines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phthalimides; Chemical entities	146.025	235	3.909	731530934765826558	731530861139011599	731530861139011599_UNKNOWN_M146T205_NEG	
3	C3H4FN4O2	[M - H]-	C3H3FN4O2-	Alkaloids	0.782	Histidine alkaloids	0.199	Imidazole alkaloids	0.198	Organoheterocyclic compounds	0.687	Azacyclic compounds	0.747					Azacyclic compounds	0.747	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organofluorides; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	146.025	235	3.909	731530934765826559	731530861139011599	731530861139011599_UNKNOWN_M146T205_NEG	
1	C10H15N2O5	[M - H]-	C10H14N2O5-	Carbohydrates	0.808	Polyols	0.298	Amino cyclitols	0.092	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.544			Carbohydrates and carbohydrate conjugates	0.544	Organic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Secondary alcohols; Carbonyl compounds; Polyols; Amines; Primary amines; 1,2-diols; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	242.090	236	3.938	731530930881900871	731530867002649235	731530867002649235_UNKNOWN_M242T244_NEG	
1	C9H8O4	[M - H]-	C9H7O4-	Shikimates and Phenylpropanoids	0.697	Phenylpropanoids (C6-C3)	0.166	Simple phenolic acids	0.094	Benzenoids	0.955	Phenols	0.856	1-hydroxy-2-unsubstituted benzenoids	0.823			1-hydroxy-2-unsubstituted benzenoids	0.823	Organic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	179.035	238	3.966	731530945931064902	731530863689148719	731530863689148719_UNKNOWN_M179T386_NEG	
1	C8H10O4	[M - H]-	C8H9O4-	Fatty acids	0.991	Fatty esters	0.573	Wax monoesters	0.411	Organic acids and derivatives	0.996	Keto acids and derivatives	0.861	Beta-keto acids and derivatives	0.567			Beta-keto acids and derivatives	0.567	Organic compounds; Lipids and lipid-like molecules; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Keto acids and derivatives; Carboxylic acid derivatives; Alpha-keto acids and derivatives; Beta-keto acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	169.050	238	3.970	731530950360250408	731530862858676435	731530862858676435_UNKNOWN_M169T361_NEG	
1	C8H11NO2	[M - H]-	C8H10NO2-	Alkaloids	0.966	Tyrosine alkaloids	0.365	Phenylethylamines	0.434	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.974	Aralkylamines	0.753	Aralkylamines	0.753	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dialkylamines; Amines; Secondary amines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	152.071	243	4.049	731530946937697983	731530861814294619	731530861814294619_UNKNOWN_M152T363_NEG	
1	C9H13N3O5	[M - H]-	C9H12N3O5-	Carbohydrates	0.988	Nucleosides	0.979	Pyrimidine nucleosides	0.966	Nucleosides, nucleotides, and analogues	0.739	Pyrimidine nucleosides	0.820					Pyrimidine nucleosides	0.820	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Pyrimidine nucleosides; Ureas; Diazines; Secondary alcohols; Hydropyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	242.077	243	4.052	731530922652675947	731530866931346059	731530866931346059_UNKNOWN_M242T229_NEG	
1	C18H32O5S	[M - H]-	C18H31O5S-	Terpenoids	0.963	Steroids	0.427	Cholane steroids	0.019	Lipids and lipid-like molecules	0.903	Steroids and steroid derivatives	0.526					Steroids and steroid derivatives	0.526	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	359.190	254	4.229	731530943888438573	731530869250796443	731530869250796443_UNKNOWN_M359T300_NEG	
2	C14H28N6O3S	[M - H]-	C14H27N6O3S-	Alkaloids	0.810	Pseudoalkaloids (transamidation)	0.051	Tricyclic guanidine alkaloids	0.064	Organoheterocyclic compounds	1.000	Diazinanes	0.781	Piperazines	0.680	N-arylpiperazines	0.538	N-arylpiperazines	0.538	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Piperazines; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonic acids; Aminopyrimidines and derivatives; Diazines; Trialkylamines; Diazinanes; Amines; Tertiary amines; Tertiary alkylarylamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; N-alkylpiperazines; N-arylpiperazines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	359.190	254	4.229	731530943888438574	731530869250796443	731530869250796443_UNKNOWN_M359T300_NEG	
1	C18H32O5S	[M - H]-	C18H31O5S-	Terpenoids	0.963	Steroids	0.427	Cholane steroids	0.019	Lipids and lipid-like molecules	0.903	Steroids and steroid derivatives	0.526					Steroids and steroid derivatives	0.526	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	359.190	254	4.229	731530944123319643	731530869280156575	731530869280156575_UNKNOWN_M359T171_NEG	
2	C14H28N6O3S	[M - H]-	C14H27N6O3S-	Alkaloids	0.810	Pseudoalkaloids (transamidation)	0.051	Tricyclic guanidine alkaloids	0.064	Organoheterocyclic compounds	1.000	Diazinanes	0.781	Piperazines	0.680	N-arylpiperazines	0.538	N-arylpiperazines	0.538	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Piperazines; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonic acids; Aminopyrimidines and derivatives; Diazines; Trialkylamines; Diazinanes; Amines; Tertiary amines; Tertiary alkylarylamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; N-alkylpiperazines; N-arylpiperazines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	359.190	254	4.229	731530944123319644	731530869280156575	731530869280156575_UNKNOWN_M359T171_NEG	
